image,caption
3186527735_6e9fe2cf88.jpg,startseq man and woman in silver coat are on city sidewalk with their backs to the camera endseq#startseq woman walks with another person at night endseq#startseq couple waiting on sidewalk endseq#startseq people are outside at night endseq#startseq two people outside looking to get paper endseq
2199793371_343809ff70.jpg,startseq brown and white dog plays with soccer ball on snowy ground endseq#startseq dog is playing with football in the snow endseq#startseq large brown dog playing with soccer ball in snow endseq#startseq the pitbull the up soccer ball in the snow endseq#startseq this brown pitbull is carrying soccer ball in his mouth endseq
3076052114_233f42ae5b.jpg,startseq two black brown and white dogs run along the countryside with white sheep in the background endseq#startseq two black dogs run in grass field with two white sheep in the background endseq#startseq two dogs are walking through sheep field endseq#startseq two dogs run in field sheep endseq#startseq two dogs running across green field with two white animals in the background endseq
3467941308_ae6989e29c.jpg,startseq brown dog chasing after something endseq#startseq brown dog is through the grass endseq#startseq brown dog is running in the grass endseq#startseq brown dog runs fast outside on green grass endseq#startseq german dog is running in the opposite direction of person endseq
2616673985_fa4354cc53.jpg,startseq woman dressed in black is outside on grassy lawn with black and white dog while people in the background watch endseq#startseq woman in gray holding onto the black dog leash endseq#startseq woman with pair of dogs endseq#startseq woman showing long haired large black dog at dog show endseq#startseq woman shows dog with very long hair at dog show endseq
496129405_b9feeda1ab.jpg,startseq the three dogs are playing with each other endseq#startseq three dogs playing on grass endseq#startseq three dogs play in the grass endseq#startseq three dogs play outside endseq#startseq three dogs play together on the green grass endseq
3656206975_09e6ce58bd.jpg,startseq black dog is playing in water with green toy endseq#startseq dark colored animal splashes in the water endseq#startseq dog fetching stick in the water endseq#startseq someone splashing in the water endseq#startseq the dog is swimming in the water endseq
3086790344_9487c58624.jpg,startseq girl in bikini swimming in body of water endseq#startseq girl swims in the waters endseq#startseq tan girl in floral bikini is swimming in dark blue waters endseq#startseq the girl is swimming in blue water endseq#startseq the girl is swimming is ocean endseq
778885185_3f6905370b.jpg,startseq brown dog chases ball around the yard endseq#startseq brown dog is chasing soccer ball across low cut field endseq#startseq large brown dog playing with white soccer ball in the grass endseq#startseq tan dog chasing ball endseq#startseq the tan dog is chasing ball endseq
1163282319_b729b24c46.jpg,startseq girl dressed in red top red cap and light colored shorts sits on rock outside endseq#startseq little girl in red hat and yellow flip flops sits on rock endseq#startseq little girl with red hood and shirt is sitting with legs on rock her mouth open endseq#startseq young girl wearing yellow is sitting on large boulder endseq#startseq the little girl sits on top of rock endseq
3726730085_2468ee9220.jpg,startseq baby is into the air by man wearing no shirt endseq#startseq child being held over the head of an adult endseq#startseq man and young child endseq#startseq man with no shirt holding baby endseq#startseq man raising young boy into the clear blue sky endseq
3383491811_fd9d3a891d.jpg,startseq br dog with black collar licks its mouth endseq#startseq dog licks his nose endseq#startseq large dog licking its nose endseq#startseq brown dog with black collar licking nose endseq#startseq dog sticking out its tongue endseq
1117972841_2b9261f95f.jpg,startseq brown dog is running in the sand endseq#startseq brown dog playing in the sand endseq#startseq brown dog plays at the beach endseq#startseq dog is standing in the sand endseq#startseq dog running fast in the sand endseq
2831846986_5534425cfa.jpg,startseq group of children sit on skateboard half pipe endseq#startseq group of young children sit on the edge of cement ledge endseq#startseq children sit at the top of cement wall endseq#startseq six girls sit on painted pavement endseq#startseq six little girls are sitting on cement hill endseq
2899594400_61b4f6c114.jpg,startseq two boys and dog playing catch in the water endseq#startseq two men and dog are playing with ball in front of the boats in the ocean endseq#startseq two men and dog are playing with ball in the water endseq#startseq two men ball while standing in the water and dog is with them endseq#startseq two people and dog playing in the water with ball endseq
3335547029_74d620fa6c.jpg,startseq girl in black and blue wetsuit is surfing endseq#startseq woman in blue and black wetsuit is water boarding endseq#startseq woman surfer on white surfboard riding large wave endseq#startseq woman wearing black and blue striped suit is surfing on wave endseq#startseq young woman is endseq
2423550887_ffc9bbcf71.jpg,startseq man in red coat stands in front of surrounded by stone wall endseq#startseq man in red jacket is standing in front of tall white building endseq#startseq female in red jacket standing in front of white surrounded by rocks endseq#startseq girl in red jacket poses for picture in front of white endseq#startseq man in red jacket standing in front of endseq
3374054694_fa56f29267.jpg,startseq brown dog is jumping up at woman in black coat endseq#startseq dog jumps for the woman endseq#startseq large black and white dog jumps up to get something held by woman wearing black jacket endseq#startseq woman dog to jump for outside on the grass endseq#startseq woman with vest and red shirt is holding her hand up above black and white dog that is jumping endseq
